survey,KAIT4-B,KAIT4-V,KAIT4-R,KAIT4-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
KAIT4,17.804615,16.996704,16.43871,15.87561,17.309900283813477,16.60300064086914,16.32830047607422,16.207700729370117,36.39249356,24.72731805
KAIT4,17.856873,17.439293,17.139236,16.793287,17.544200897216797,17.279600143432617,17.187700271606445,17.17569923400879,36.46140788,24.72985166
KAIT4,17.314074,16.831358,16.488607,16.117527,16.977800369262695,16.638200759887695,16.519100189208984,16.507200241088867,38.53988788,1.37146253
KAIT4,17.642767,17.034048,16.608313,16.15195,17.253400802612305,16.76219940185547,16.575599670410156,16.52050018310547,38.5076928,1.39608435
KAIT4,18.184914,17.563488,17.129353,16.689703,17.814899444580078,17.297199249267578,17.112199783325195,17.057600021362305,38.50830919,1.37808613
KAIT4,18.953451,18.347458,17.92352,17.440756,18.58769989013672,18.085899353027344,17.8700008392334,17.796499252319336,38.48128995,1.36662832
KAIT4,15.821117,15.261388,14.867981,14.445202,15.445300102233887,15.01729965209961,14.857600212097168,14.82129955291748,237.75569841,25.68639819
KAIT4,16.546265,15.907583,15.462036,14.987463,16.128799438476562,15.612700462341309,15.407500267028809,15.346799850463867,237.7992176,25.69669296
KAIT4,17.75919,16.655989,15.899549,15.131996,17.09480094909668,16.062599182128906,15.607000350952148,15.40999984741211,195.74460089,50.65731867
KAIT4,18.376753,17.355097,16.653736,15.942743,17.78820037841797,16.84469985961914,16.437000274658203,16.24970054626465,195.8160269,50.59777387
KAIT4,18.437902,17.731962,17.241835,16.709568,18.0039005279541,17.413400650024414,17.14620018005371,17.050500869750977,195.76592659,50.61860429
KAIT4,16.190508,15.555458,15.112314,14.616343,15.786800384521484,15.26039981842041,15.043800354003906,14.978599548339844,83.17722367,-14.08385135
KAIT4,17.499376,17.013947,16.669413,16.25078,17.092100143432617,16.777299880981445,16.643199920654297,16.612600326538086,83.2216609,-14.07813485
KAIT4,15.347991,14.720206,14.281868,13.782544,14.934200286865234,14.42770004272461,14.193699836730957,14.107199668884277,101.03213128,12.41231711
KAIT4,16.33342,15.417838,14.787812,14.099869,15.78030014038086,14.954299926757812,14.55210018157959,14.351099967956543,101.00894635,12.42432321
KAIT4,17.027266,16.388584,15.943036,15.431981,16.609800338745117,16.088300704956055,15.848799705505371,15.756500244140625,101.02859684,12.38567325
KAIT4,17.322508,16.512772,15.95356,15.343975,16.82040023803711,16.112699508666992,15.7878999710083,15.633899688720703,100.99638768,12.42003383
KAIT4,17.350712,16.593813,16.06981,15.486129,16.882200241088867,16.229900360107422,15.928999900817871,15.791799545288086,101.01883068,12.39654888
KAIT4,14.796785,14.2751255,13.906784,13.50488,14.424099922180176,14.032899856567383,13.901399612426758,13.88640022277832,266.28229223,18.11175968
KAIT4,16.316366,15.372458,14.723418,14.066784,15.764200210571289,14.907899856567383,14.520999908447266,14.352999687194824,266.30554257,18.17544857
KAIT4,16.381392,15.721814,15.262433,14.799973,15.954999923706055,15.413999557495117,15.224100112915039,15.157299995422363,266.31633142,18.12371709
KAIT4,16.415312,15.8220215,15.406474,14.966163,16.028499603271484,15.553600311279297,15.384099960327148,15.340299606323242,266.30382277,18.18111607
KAIT4,16.930422,16.209017,15.708621,15.162293,16.47719955444336,15.879799842834473,15.608499526977539,15.485400199890137,266.3185243,18.10228176
KAIT4,17.018978,16.298485,15.798693,15.311599,16.570499420166016,15.952500343322754,15.74530029296875,15.673199653625488,266.28425399,18.17246007
KAIT4,14.318332,13.893519,13.588727,13.274713,14.002400398254395,13.719400405883789,13.659899711608887,13.683899879455566,130.20998858,73.49996289
KAIT4,15.534116,15.045063,14.698151,14.30091,15.190899848937988,14.840800285339355,14.705400466918945,14.673600196838379,130.20562486,73.44244627
KAIT4,16.883736,16.368418,16.004246,15.609767,16.534000396728516,16.153200149536133,16.021099090576172,15.995599746704102,130.15826714,73.47123219
KAIT4,15.0471325,14.3448305,13.8571205,13.330077,14.597999572753906,14.010600090026855,13.759499549865723,13.663299560546875,75.11639418,62.25689298
KAIT4,15.833486,15.048353,14.5055485,13.892005,15.339500427246094,14.660200119018555,14.331299781799316,14.212599754333496,75.15923903,62.27582833
KAIT4,16.02089,15.122661,14.504268,13.902483,15.473799705505371,14.678799629211426,14.337200164794922,14.204700469970703,75.18230875,62.23282386
KAIT4,16.619848,15.60002,14.899896,14.132843,16.021699905395508,15.083200454711914,14.616100311279297,14.38539981842041,75.24316864,62.23746035
KAIT4,17.858435,17.263887,16.839844,16.381935,17.48550033569336,17.00149917602539,16.821300506591797,16.77519989013672,178.94249489,55.28879481
KAIT4,18.259653,17.812061,17.486069,17.082813,17.991300582885742,17.64579963684082,17.541000366210938,17.54360008239746,178.95271093,55.33552678
KAIT4,14.532985,14.042121,13.69402,13.299587,14.195500373840332,13.828700065612793,13.699000358581543,13.672800064086914,268.86770468,62.6031573
KAIT4,16.136848,15.406346,14.899904,14.365665,15.68220043182373,15.05780029296875,14.800999641418457,14.703800201416016,268.95224094,62.59295796
KAIT4,15.957629,15.361614,14.94427,14.491902,15.569299697875977,15.098400115966797,14.904999732971191,14.84689998626709,268.86754266,62.57828965
KAIT4,17.254297,16.57018,16.094538,15.594595,16.819400787353516,16.25480079650879,16.03820037841797,15.962300300598145,268.92342035,62.5779071
KAIT4,17.654509,16.844772,16.28556,15.719359,17.177099227905273,16.461599349975586,16.178499221801758,16.050199508666992,268.99211394,62.61156469
KAIT4,18.45399,17.584063,16.984623,16.380135,17.931400299072266,17.15730094909668,16.853599548339844,16.774200439453125,268.97776014,62.57341619
KAIT4,18.883015,18.178896,17.689976,17.183495,18.44879913330078,17.833599090576172,17.642099380493164,17.525800704956055,268.97838884,62.56800415
KAIT4,15.513932,14.941802,14.5429945,14.080113,15.132599830627441,14.706000328063965,14.508700370788574,14.452500343322754,330.57546875,-18.88112849
KAIT4,16.65759,15.669812,14.943494,14.306714,16.100099563598633,15.15429973602295,14.767600059509277,14.602899551391602,330.56137888,-18.89528583
KAIT4,16.729622,15.665835,14.936045,14.20307,16.070499420166016,15.111800193786621,14.680100440979004,14.482600212097168,185.47003557,4.5071029
KAIT4,18.718908,17.620296,16.866957,16.079052,18.109600067138672,17.012800216674805,16.513099670410156,16.322900772094727,185.52532346,4.47809009
KAIT4,14.286212,13.893039,13.608939,13.23249,13.984800338745117,13.695799827575684,13.729100227355957,13.581700325012207,124.48556552,23.49215847
KAIT4,17.29398,16.466925,15.89615,15.303924,16.793399810791016,16.06329917907715,15.762399673461914,15.631799697875977,124.49541779,23.48347137
KAIT4,17.57281,16.725689,16.141504,15.579245,17.06719970703125,16.29960060119629,16.03890037536621,15.93340015411377,124.44815716,23.4279308
KAIT4,15.628309,14.997801,14.55766,14.105442,15.221199989318848,14.69219970703125,14.518600463867188,14.467399597167969,318.46159979,13.56975262
KAIT4,16.256392,15.596814,15.137433,14.660182,15.829099655151367,15.28030014038086,15.082599639892578,15.01609992980957,318.46814191,13.60945408
KAIT4,16.162992,15.6512985,15.28951,14.867723,15.80739974975586,15.418000221252441,15.266799926757812,15.235699653625488,318.42197934,13.57307
KAIT4,16.903135,16.299862,15.877725,15.422792,16.49839973449707,16.018800735473633,15.825200080871582,15.75059986114502,318.46686458,13.59788647
KAIT4,14.905714,14.212505,13.730829,13.244946,14.468600273132324,13.883600234985352,13.666500091552734,13.549699783325195,127.86270941,-1.20055081
KAIT4,15.337868,14.685559,14.230993,13.768134,14.886799812316895,14.323800086975098,14.137900352478027,14.07800006866455,127.87176127,-1.19865645
KAIT4,15.644252,15.136181,14.776773,14.389794,15.289400100708008,14.921899795532227,14.794099807739258,14.775199890136719,127.85904013,-1.19037568
KAIT4,15.731658,15.208184,14.838649,14.450402,15.375,14.98449993133545,14.856599807739258,14.834099769592285,127.87040009,-1.23150464
KAIT4,15.892225,15.459274,15.149154,14.801924,15.577099800109863,15.280500411987305,15.201000213623047,15.195099830627441,127.9005704,-1.24547001
KAIT4,16.201368,15.616245,15.206088,14.804895,15.817099571228027,15.357099533081055,15.224200248718262,15.199700355529785,127.86646694,-1.21540935
KAIT4,16.793993,16.32395,15.989518,15.632305,16.457500457763672,16.133899688720703,16.037799835205078,16.027599334716797,127.88983047,-1.24149189
KAIT4,17.575161,16.776363,16.224447,15.679821,17.091699600219727,16.391000747680664,16.13409996032715,16.020200729370117,127.88801472,-1.16631567
KAIT4,14.6599,14.160885,13.80743,13.410352,14.309000015258789,13.948699951171875,13.804800033569336,13.786800384521484,129.08168976,28.04362325
KAIT4,16.157808,15.571775,15.161018,14.715382,15.761199951171875,15.30620002746582,15.127099990844727,15.080599784851074,129.01790688,28.10499533
KAIT4,16.277555,15.71692,15.322912,14.897102,15.885600090026855,15.458999633789062,15.3016996383667,15.275400161743164,129.0454288,28.03443872
KAIT4,17.993763,17.568048,17.262665,16.882513,17.672800064086914,17.39859962463379,17.27739906311035,17.256900787353516,129.01102296,28.0572705
KAIT4,18.733936,17.939693,17.390814,16.828804,18.23710060119629,17.547199249267578,17.277799606323242,17.19300079345703,129.07382345,28.05237724
KAIT4,15.763112,15.052625,14.559479,14.038679,15.310600280761719,14.711000442504883,14.473699569702148,14.371899604797363,235.08054243,11.36871343
KAIT4,16.180885,15.505859,15.036242,14.583377,15.749199867248535,15.194499969482422,15.013899803161621,14.943099975585938,235.06477828,11.39175974
KAIT4,17.076998,16.48643,16.07268,15.6247015,16.692899703979492,16.212799072265625,16.047199249267578,15.984399795532227,235.02788713,11.34059592
KAIT4,17.894615,17.086704,16.52871,15.999133,17.39929962158203,16.692899703979492,16.45039939880371,16.350799560546875,235.07106344,11.3771801
KAIT4,16.183271,15.654365,15.281253,14.853117,15.788599967956543,15.394000053405762,15.24530029296875,15.194199562072754,334.59245774,40.57273829
KAIT4,16.739386,15.884968,15.295905,14.71729,16.222000122070312,15.45740032196045,15.171199798583984,15.058699607849121,334.59887642,40.59240195
KAIT4,17.243164,16.313877,15.674656,15.035927,16.69260025024414,15.855999946594238,15.503399848937988,15.345800399780273,334.57689076,40.6065375
KAIT4,16.757595,16.138891,15.706557,15.244453,16.352100372314453,15.850500106811523,15.655500411987305,15.592300415039062,334.55790324,40.57550739
KAIT4,17.012556,16.45192,16.057915,15.601537,16.6382999420166,16.193099975585938,16.01059913635254,15.947799682617188,334.57760652,40.58672867
KAIT4,17.213585,16.572178,16.124828,15.627357,16.80069923400879,16.272199630737305,16.059999465942383,15.970000267028809,334.55796146,40.53421518
KAIT4,16.352112,15.726143,15.289004,14.824339,15.94909954071045,15.439499855041504,15.258999824523926,15.202099800109863,45.62614413,-24.47620828
KAIT4,17.18412,16.828884,16.569553,16.241638,16.899700164794922,16.69610023498535,16.63170051574707,16.633800506591797,45.61747937,-24.4456865
KAIT4,18.385626,17.997871,17.717316,17.354137,18.11199951171875,17.847999572753906,17.747800827026367,17.765600204467773,45.64260949,-24.46974978
KAIT4,16.097242,15.524816,15.123035,14.665695,15.71560001373291,15.269499778747559,15.0802001953125,15.006799697875977,353.68036907,18.24799049
KAIT4,16.981308,16.431555,16.044718,15.6089525,16.58060073852539,16.14550018310547,16.019800186157227,15.955900192260742,353.71924978,18.22282877
KAIT4,17.774857,17.09165,16.616606,16.120684,17.344999313354492,16.766700744628906,16.54840087890625,16.456300735473633,353.69994651,18.18339323
KAIT4,17.7074,17.180304,16.808384,16.393217,17.343399047851562,16.945899963378906,16.798099517822266,16.753799438476562,353.72037867,18.18598657
KAIT4,14.458186,14.004431,13.68068,13.344538,14.125399589538574,13.812600135803223,13.729000091552734,13.718899726867676,121.37716472,-11.40197857
KAIT4,14.55923,14.2563305,14.03109,13.759849,14.297300338745117,14.133000373840332,14.130599975585938,14.161499977111816,121.43028756,-11.46043371
KAIT4,14.698814,14.358923,14.109597,13.77706,14.429100036621094,14.214699745178223,14.14169979095459,14.145000457763672,121.41918869,-11.46205271
KAIT4,14.971815,14.631924,14.382597,14.108234,14.687600135803223,14.504500389099121,14.480899810791016,14.504300117492676,121.37586772,-11.41367664
KAIT4,15.128524,14.692861,14.380962,14.044352,14.799500465393066,14.515600204467773,14.430700302124023,14.43220043182373,121.3852806,-11.44122106
KAIT4,15.440401,14.913303,14.541384,14.123259,15.081700325012207,14.677800178527832,14.525799751281738,14.474599838256836,121.423842,-11.4421308
KAIT4,15.623274,15.094363,14.721252,14.307906,15.266400337219238,14.856300354003906,14.717399597167969,14.672100067138672,121.4277579,-11.45112807
KAIT4,15.506507,15.110621,14.82475,14.48357,15.159000396728516,14.905099868774414,14.838500022888184,14.833399772644043,121.42007031,-11.43251607
KAIT4,15.707692,15.240363,14.907712,14.540863,15.36340045928955,15.046699523925781,14.93809986114502,14.925999641418457,121.42572311,-11.40353071
KAIT4,15.706205,15.2253,14.8837385,14.491115,15.365500450134277,15.015600204467773,14.890899658203125,14.879400253295898,247.20609417,39.54443483
KAIT4,16.951384,16.35174,15.931996,15.477363,16.558900833129883,16.07819938659668,15.895600318908691,15.835000038146973,247.21902685,39.57247064
KAIT4,18.128536,17.159945,16.494316,15.841671,17.662399291992188,16.68079948425293,16.32029914855957,16.173099517822266,247.20322538,39.5713291
KAIT4,17.154873,16.56249,16.147543,15.681667,16.76259994506836,16.2814998626709,16.099199295043945,16.036800384521484,332.66506288,-20.78062241
KAIT4,17.043863,16.572008,16.236387,15.86522,16.712499618530273,16.381500244140625,16.255699157714844,16.25029945373535,332.63303964,-20.80270808
KAIT4,17.378738,16.813572,16.416576,15.977575,16.995100021362305,16.557199478149414,16.395700454711914,16.36039924621582,332.68609911,-20.81695458
KAIT4,18.386927,17.358858,16.653177,15.962395,17.795700073242188,16.844200134277344,16.45199966430664,16.290700912475586,332.63274663,-20.78858493
KAIT4,14.733678,14.160345,13.757968,13.344921,14.35509967803955,13.90779972076416,13.762700080871582,13.702899932861328,339.55401925,35.5304446
KAIT4,16.282545,15.3870535,14.770496,14.112725,15.745699882507324,14.932000160217285,14.56879997253418,14.38290023803711,339.56737866,35.53828845
KAIT4,15.837311,15.287556,14.900718,14.469885,15.459400177001953,15.042699813842773,14.878199577331543,14.832599639892578,339.61748368,35.48264068
KAIT4,15.965763,15.429605,15.05172,14.6298895,15.600099563598633,15.194499969482422,15.039899826049805,14.993000030517578,339.58850049,35.45870652
KAIT4,16.223967,15.697774,15.32645,14.911357,15.866700172424316,15.47249984741211,15.321700096130371,15.280799865722656,339.54463418,35.46395369
KAIT4,16.662003,15.988795,15.520383,15.056818,16.228500366210938,15.679900169372559,15.48639965057373,15.408699989318848,339.58299033,35.50178703
KAIT4,16.649786,16.003836,15.553481,15.064514,16.236400604248047,15.707099914550781,15.492600440979004,15.409299850463867,339.55783253,35.47053572
KAIT4,16.584618,16.00312,15.59536,15.166856,16.20330047607422,15.736499786376953,15.583499908447266,15.5447998046875,339.52861558,35.50866928
KAIT4,16.787308,16.134092,15.678923,15.187395,16.374799728393555,15.835200309753418,15.611499786376953,15.52299976348877,339.5675647,35.43969126
KAIT4,16.727802,16.156284,15.755104,15.324458,16.34239959716797,15.903300285339355,15.735799789428711,15.689299583435059,339.54760906,35.51012823
KAIT4,16.713018,16.180483,15.804986,15.37951,16.34510040283203,15.943400382995605,15.788299560546875,15.743800163269043,339.55039344,35.48880174
KAIT4,17.104671,16.479612,16.043074,15.588342,16.70009994506836,16.19219970703125,16.0137996673584,15.951000213623047,339.59806433,35.48757023
KAIT4,16.929825,16.464308,16.132841,15.750368,16.6072998046875,16.268800735473633,16.152799606323242,16.117700576782227,339.52036845,35.54085727
KAIT4,17.050583,16.518955,16.144054,15.721609,16.690000534057617,16.269699096679688,16.13789939880371,16.070499420166016,339.55387816,35.48722612
KAIT4,17.087687,16.57871,16.218708,15.830668,16.748600006103516,16.368600845336914,16.231399536132812,16.205699920654297,339.50897234,35.51217813
KAIT4,17.325428,16.748468,16.343697,15.873167,16.946800231933594,16.4778995513916,16.297000885009766,16.22369956970215,339.56827406,35.51800213
KAIT4,17.752127,16.910479,16.329952,15.746434,17.238300323486328,16.5,16.201200485229492,16.07080078125,339.56530256,35.48016178
KAIT4,17.467873,16.87549,16.460543,16.00157,17.079999923706055,16.617599487304688,16.420299530029297,16.345300674438477,339.56140369,35.45141848
KAIT4,17.77541,17.045815,16.539976,16.002851,17.31920051574707,16.698999404907227,16.443700790405273,16.323299407958984,339.59518958,35.45697428
KAIT4,17.592554,17.017408,16.613834,16.170073,17.224300384521484,16.760400772094727,16.587099075317383,16.5408992767334,339.49826078,35.51385051
KAIT4,17.575243,17.017326,16.625114,16.183748,17.19770050048828,16.766799926757812,16.604900360107422,16.54290008544922,339.59457175,35.44535345
KAIT4,17.821827,17.184052,16.739107,16.253761,17.414899826049805,16.89550018310547,16.682199478149414,16.590099334716797,339.58127369,35.45460236
KAIT4,17.920595,17.256475,16.794085,16.30759,17.508899688720703,16.9507999420166,16.739700317382812,16.646099090576172,339.57399399,35.48922718
KAIT4,14.84943,14.336829,13.974443,13.582161,14.490099906921387,14.11460018157959,13.983499526977539,13.95199966430664,334.37669585,35.53133229
KAIT4,16.0496,15.258091,14.711035,14.154171,15.562199592590332,14.868800163269043,14.595100402832031,14.479000091552734,334.30918933,35.54271785
KAIT4,16.024208,15.346457,14.8750305,14.379546,15.58329963684082,15.019000053405762,14.789199829101562,14.708100318908691,334.30685121,35.57496105
KAIT4,15.785252,15.27718,14.917772,14.518962,15.422300338745117,15.039600372314453,14.91510009765625,14.893500328063965,334.35129874,35.57575021
KAIT4,16.007454,15.474013,15.097919,14.690117,15.637700080871582,15.240900039672852,15.095499992370605,15.055299758911133,334.33294848,35.62430935
KAIT4,16.131247,15.544306,15.132952,14.697101,15.738100051879883,15.281299591064453,15.105799674987793,15.056900024414062,334.33591048,35.62921464
KAIT4,17.056551,16.429674,15.991936,15.503532,16.652000427246094,16.141799926757812,15.93019962310791,15.848299980163574,334.35836266,35.54039075
KAIT4,17.235651,16.517885,16.019907,15.517257,16.779699325561523,16.17919921875,15.952300071716309,15.866299629211426,334.31934501,35.55324127
KAIT4,17.928791,16.955627,16.286924,15.6427965,17.356199264526367,16.465099334716797,16.12350082397461,15.981800079345703,334.36678044,35.53587076
KAIT4,17.869272,17.072294,16.521591,15.981056,17.379899978637695,16.68600082397461,16.435400009155273,16.327899932861328,334.32866648,35.53841892
KAIT4,15.837035,15.172008,14.709014,14.227376,15.408599853515625,14.859199523925781,14.657500267028809,14.597900390625,58.57253458,-19.20398083
KAIT4,17.04774,16.46806,16.061493,15.616377,16.670299530029297,16.2096004486084,16.04450035095215,15.988300323486328,58.5944494,-19.15680187
KAIT4,17.19718,16.616592,16.209427,15.772123,16.813800811767578,16.362699508666992,16.185300827026367,16.125499725341797,58.6219692,-19.14842837
KAIT4,14.829818,14.287314,13.905253,13.518399,14.446700096130371,14.030200004577637,13.90530014038086,13.871999740600586,227.29524533,-11.35246835
KAIT4,15.983763,15.447604,15.069719,14.669582,15.608599662780762,15.209500312805176,15.071999549865723,15.026200294494629,227.31422414,-11.35641917
KAIT4,16.58851,15.852546,15.342472,14.839347,16.126699447631836,15.50100040435791,15.270600318908691,15.162300109863281,227.28713836,-11.3474326
KAIT4,16.731033,15.469863,14.606106,13.465713,16.0226993560791,14.81309986114502,13.985699653625488,13.619199752807617,21.35334726,-18.14364201
KAIT4,16.491804,15.792232,15.306333,14.761761,16.049800872802734,15.449600219726562,15.190699577331543,15.093799591064453,21.32464233,-18.19103963
KAIT4,16.736835,15.932567,15.377003,14.798418,16.256799697875977,15.546799659729004,15.254500389099121,15.138099670410156,21.33256368,-18.18513073
KAIT4,17.597189,17.002083,16.585339,16.108397,17.202499389648438,16.736499786376953,16.53569984436035,16.466800689697266,255.03888912,23.14257989
KAIT4,17.748566,17.202436,16.817986,16.39238,17.385000228881836,16.971500396728516,16.80500030517578,16.78179931640625,255.05326571,23.11564685
KAIT4,18.3739,17.66796,17.177835,16.651484,17.929100036621094,17.348400115966797,17.095300674438477,17.034500122070312,255.03364548,23.10623571
KAIT4,18.607792,18.175749,17.866219,17.464832,18.30900001525879,18.011999130249023,17.87619972229004,17.88330078125,255.04895452,23.12015144
KAIT4,15.5056505,14.787886,14.289907,13.767537,15.038900375366211,14.44950008392334,14.205100059509277,14.103099822998047,205.92042031,3.93436862
KAIT4,17.774122,17.26424,16.903643,16.500736,17.417200088500977,17.049699783325195,16.914499282836914,16.881500244140625,205.88092279,3.94484874
KAIT4,15.22458,14.692953,14.318053,13.911386,14.85219955444336,14.454999923706055,14.321599960327148,14.289600372314453,10.44545548,32.94019967
KAIT4,16.76418,16.030947,15.522689,15.021753,16.306800842285156,15.68690013885498,15.466899871826172,15.380999565124512,10.45750393,33.00011241
KAIT4,17.724398,17.197304,16.825386,16.410217,17.361099243164062,16.972400665283203,16.824899673461914,16.789600372314453,10.43220452,33.01202652
KAIT4,15.960686,15.058804,14.437963,13.743206,15.39840030670166,14.592300415039062,14.161800384521484,13.967499732971191,36.4366557,18.50803476
KAIT4,16.81331,15.691767,14.922906,14.099723,16.156200408935547,15.109999656677246,14.601699829101562,14.34000015258789,36.41546108,18.5053433
KAIT4,16.36794,16.354568,16.316235,16.277958,16.2455997467041,16.4197998046875,16.631000518798828,16.812999725341797,36.48656672,18.48128725
KAIT4,17.74967,17.04009,16.54755,16.045557,17.306299209594727,16.701499938964844,16.462400436401367,16.37579917907715,232.496091,13.03544114
KAIT4,18.084476,17.463955,17.030418,16.557323,17.683900833129883,17.18000030517578,16.982999801635742,16.896099090576172,232.51900854,13.01612029
KAIT4,18.314068,17.657219,17.199644,16.717682,17.885499954223633,17.353599548339844,17.152599334716797,17.06730079650879,232.53209418,13.02523501
