survey,NICKEL2-B,NICKEL2-V,NICKEL2-R,NICKEL2-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
NICKEL2,18.956156,17.662083,16.855457,15.992434,18.109600067138672,17.012800216674805,16.513099670410156,16.322900772094727,185.52532346,4.47809009
NICKEL2,14.556175,14.02169,13.675719,13.307391,14.125399589538574,13.812600135803223,13.729000091552734,13.718899726867676,121.37716472,-11.40197857
NICKEL2,14.624641,14.267852,14.027625,13.731758,14.297300338745117,14.133000373840332,14.130599975585938,14.161499977111816,121.43028756,-11.46043371
NICKEL2,14.772214,14.371852,14.105766,13.744083,14.429100036621094,14.214699745178223,14.14169979095459,14.145000457763672,121.41918869,-11.46205271
NICKEL2,15.045216,14.644853,14.378767,14.078681,14.687600135803223,14.504500389099121,14.480899810791016,14.504300117492676,121.37586772,-11.41367664
NICKEL2,15.222606,14.709432,14.376182,14.007808,14.799500465393066,14.515600204467773,14.430700302124023,14.43220043182373,121.3852806,-11.44122106
NICKEL2,15.554229,14.933352,14.535691,14.078725,15.081700325012207,14.677800178527832,14.525799751281738,14.474599838256836,121.423842,-11.4421308
NICKEL2,15.737493,15.114482,14.715541,14.263591,15.266400337219238,14.856300354003906,14.717399597167969,14.672100067138672,121.4277579,-11.45112807
NICKEL2,15.591998,15.125679,14.820364,14.448142,15.159000396728516,14.905099868774414,14.838500022888184,14.833399772644043,121.42007031,-11.43251607
NICKEL2,15.808612,15.25814,14.902616,14.501436,15.36340045928955,15.046699523925781,14.93809986114502,14.925999641418457,121.42572311,-11.40353071
NICKEL2,17.422281,16.792868,16.390087,15.942749,16.92340087890625,16.526100158691406,16.391300201416016,16.35260009765625,354.48599825,27.24966277
NICKEL2,17.796835,17.008135,16.50954,15.952125,17.222200393676758,16.685699462890625,16.439599990844727,16.348400115966797,354.48087358,27.31496289
NICKEL2,18.508923,17.826109,17.391275,16.907545,17.999799728393555,17.570600509643555,17.38170051574707,17.329599380493164,354.47880133,27.30678799
NICKEL2,18.967117,17.575764,16.70915,15.841503,18.036399841308594,16.926599502563477,16.445999145507812,16.219999313354492,185.59234524,65.8626819
NICKEL2,15.775947,15.206283,14.839283,14.41017,15.33590030670166,14.981399536132812,14.85200023651123,14.8326997756958,39.52313633,-1.35239072
NICKEL2,18.263983,16.767595,15.835966,14.310569,17.234899520874023,16.055599212646484,14.958499908447266,14.46679973602295,39.56361758,-1.31337933
NICKEL2,16.790396,16.068031,15.609413,15.093751,16.25040054321289,15.762200355529785,15.562199592590332,15.500499725341797,291.92542409,54.34012797
NICKEL2,17.845343,16.794834,16.137424,15.47522,17.123300552368164,16.322099685668945,16.003000259399414,15.861100196838379,291.93682244,54.35896816
NICKEL2,18.07693,16.909077,16.179955,15.445365,17.273500442504883,16.364200592041016,15.989500045776367,15.821000099182129,291.9233721,54.42578471
NICKEL2,17.627924,16.842436,16.345778,15.787622,17.045799255371094,16.504899978637695,16.2632999420166,16.1737003326416,291.83459117,54.34763939
NICKEL2,17.697569,16.899235,16.394823,15.891837,17.111799240112305,16.55820083618164,16.372800827026367,16.32309913635254,291.81696245,54.36424416
NICKEL2,17.976515,17.014124,16.41035,15.721857,17.306800842285156,16.58139991760254,16.237600326538086,16.07859992980957,291.9611297,54.3391459
NICKEL2,17.614462,16.927372,16.489967,16.012094,17.09600067138672,16.648799896240234,16.481800079345703,16.43869972229004,291.81764937,54.34358324
NICKEL2,17.482708,16.886377,16.50342,16.062366,17.027099609375,16.65410041809082,16.517499923706055,16.472999572753906,291.89013535,54.34230902
NICKEL2,17.588724,16.93155,16.512112,16.02977,17.09440040588379,16.65999984741211,16.490100860595703,16.43790054321289,291.95195718,54.3941307
NICKEL2,17.659256,16.99781,16.575808,16.119158,17.163700103759766,16.739299774169922,16.58690071105957,16.539600372314453,291.87282447,54.35895879
NICKEL2,17.558949,16.989283,16.622282,16.215092,17.1117000579834,16.75830078125,16.654499053955078,16.631799697875977,291.82281513,54.41931683
NICKEL2,17.789728,17.100502,16.661814,16.197311,17.28350067138672,16.819799423217773,16.66200065612793,16.63360023498535,291.97244041,54.34370476
NICKEL2,17.882103,17.138348,16.666851,16.153345,17.333499908447266,16.831600189208984,16.63610076904297,16.565099716186523,291.87717018,54.41839131
NICKEL2,18.0968,17.230972,16.68576,16.099186,17.487699508666992,16.85099983215332,16.601299285888672,16.5044002532959,291.92541382,54.39895498
NICKEL2,17.965824,17.200672,16.71628,16.162128,17.39739990234375,16.861099243164062,16.61009979248047,16.517499923706055,291.96251077,54.37883548
NICKEL2,17.980644,17.22084,16.739676,16.194378,17.429000854492188,16.902000427246094,16.677600860595703,16.590599060058594,291.899195,54.35276635
NICKEL2,18.021198,17.280651,16.811087,16.322939,17.48040008544922,16.9552001953125,16.798500061035156,16.74489974975586,291.8863306,54.37689322
NICKEL2,18.158108,17.367268,16.86738,16.317072,17.588199615478516,17.033000946044922,16.807199478149414,16.71929931640625,291.91386825,54.41558893
NICKEL2,18.581154,17.520966,16.857653,16.185158,17.86520004272461,17.05109977722168,16.728700637817383,16.581100463867188,291.86414512,54.40083838
NICKEL2,18.664434,17.565508,16.87855,16.203531,17.914600372314453,17.06909942626953,16.746000289916992,16.618200302124023,291.9716069,54.35461531
NICKEL2,18.586542,17.579035,16.947823,16.326136,17.88599967956543,17.12179946899414,16.852500915527344,16.75349998474121,291.86667741,54.42540862
NICKEL2,18.60181,17.667334,17.080513,16.458298,17.95549964904785,17.251800537109375,16.9778995513916,16.87030029296875,291.95054245,54.34287445
NICKEL2,18.931648,17.787498,17.072891,16.353,18.184499740600586,17.264400482177734,16.914199829101562,16.73740005493164,291.81895022,54.39079598
NICKEL2,17.753855,17.434237,17.21603,16.933168,17.45479965209961,17.354700088500977,17.33329963684082,17.378799438476562,291.95556751,54.37636853
NICKEL2,18.354362,17.664066,17.224735,16.734032,17.839399337768555,17.37779998779297,17.208799362182617,17.157400131225586,291.83561438,54.37322568
NICKEL2,18.77216,17.823729,17.228434,16.624758,18.1210994720459,17.404699325561523,17.148500442504883,17.032400131225586,291.89945891,54.40114728
NICKEL2,14.7886505,14.160303,13.758163,13.307794,14.292400360107422,14.00570011138916,13.741800308227539,13.702500343322754,170.33416879,34.35709063
NICKEL2,17.688704,16.461552,15.696062,14.932042,16.85890007019043,15.895899772644043,15.50629997253418,15.334199905395508,170.38743638,34.3747484
NICKEL2,17.039413,16.32881,15.877267,15.395081,16.514299392700195,16.03969955444336,15.871299743652344,15.832500457763672,170.37871135,34.36785981
NICKEL2,17.18198,16.268965,15.695164,15.107314,16.539100646972656,15.874199867248535,15.61340045928955,15.507399559020996,243.17431065,28.27346357
NICKEL2,18.523876,17.06216,16.15202,14.989909,17.56800079345703,16.369300842285156,15.609399795532227,15.265700340270996,243.16079239,28.27592001
NICKEL2,18.29956,17.513,17.0157,16.46475,17.73150062561035,17.18440055847168,16.956499099731445,16.874900817871094,243.23305471,28.23669502
NICKEL2,18.729416,17.82069,17.249493,16.64847,18.084299087524414,17.426300048828125,17.16349983215332,17.068500518798828,243.16600528,28.26532489
NICKEL2,18.745832,18.004217,17.534006,16.96537,18.205900192260742,17.687599182128906,17.446500778198242,17.36680030822754,243.14299098,28.25622985
NICKEL2,14.909438,14.294969,13.901145,13.461492,14.424099922180176,14.032899856567383,13.901399612426758,13.88640022277832,266.28229223,18.11175968
NICKEL2,16.520205,15.408361,14.713509,13.993454,15.764200210571289,14.907899856567383,14.520999908447266,14.352999687194824,266.30554257,18.17544857
NICKEL2,16.523829,15.746902,15.25541,14.748175,15.954999923706055,15.413999557495117,15.224100112915039,15.157299995422363,266.31633142,18.12371709
NICKEL2,16.543434,15.844588,15.400118,14.918002,16.028499603271484,15.553600311279297,15.384099960327148,15.340299606323242,266.30382277,18.18111607
NICKEL2,17.08621,16.236456,15.7009735,15.103377,16.47719955444336,15.879799842834473,15.608499526977539,15.485400199890137,266.3185243,18.10228176
NICKEL2,17.17457,16.32589,15.791055,15.256199,16.570499420166016,15.952500343322754,15.74530029296875,15.673199653625488,266.28425399,18.17246007
NICKEL2,15.067604,14.427513,14.01833,13.590855,14.578900337219238,14.171500205993652,14.04699993133545,14.00879955291748,171.23075099,-9.78913328
NICKEL2,15.996882,15.134269,14.591002,14.04649,15.37909984588623,14.75529956817627,14.539400100708008,14.453200340270996,171.28428367,-9.82314189
NICKEL2,16.6561,16.0811,15.710911,15.287553,16.20439910888672,15.861000061035156,15.72920036315918,15.712800025939941,171.23108421,-9.76853449
NICKEL2,17.201248,16.62092,16.247538,15.838287,16.735599517822266,16.38759994506836,16.268999099731445,16.25979995727539,171.22199909,-9.79062898
NICKEL2,17.49113,16.846771,16.435026,16.001925,17.000900268554688,16.587099075317383,16.454700469970703,16.424699783325195,171.27741083,-9.75346046
NICKEL2,17.65146,16.99642,16.578264,16.114918,17.17099952697754,16.72450065612793,16.582300186157227,16.529600143432617,171.27316416,-9.84321402
NICKEL2,17.939457,17.09935,16.569702,16.047132,17.26810073852539,16.645200729370117,16.473100662231445,16.43600082397461,171.26213166,-9.82007499
NICKEL2,14.960126,14.356327,13.968896,13.539656,14.490099906921387,14.11460018157959,13.983499526977539,13.95199966430664,334.37669585,35.53133229
NICKEL2,16.220528,15.2881975,14.702678,14.092149,15.562199592590332,14.868800163269043,14.595100402832031,14.479000091552734,334.30918933,35.54271785
NICKEL2,16.17057,15.372236,14.867825,14.325164,15.58329963684082,15.019000053405762,14.789199829101562,14.708100318908691,334.30685121,35.57496105
NICKEL2,15.894971,15.296505,14.912269,14.476232,15.422300338745117,15.039600372314453,14.91510009765625,14.893500328063965,334.35129874,35.57575021
NICKEL2,16.122652,15.494304,15.092163,14.645969,15.637700080871582,15.240900039672852,15.095499992370605,15.055299758911133,334.33294848,35.62430935
NICKEL2,16.257996,15.566631,15.126659,14.6494255,15.738100051879883,15.281299591064453,15.105799674987793,15.056900024414062,334.33591048,35.62921464
NICKEL2,17.191925,16.453518,15.985242,15.451361,16.652000427246094,16.141799926757812,15.93019962310791,15.848299980163574,334.35836266,35.54039075
NICKEL2,17.390654,16.545187,16.012297,15.461039,16.779699325561523,16.17919921875,15.952300071716309,15.866299629211426,334.31934501,35.55324127
NICKEL2,18.138947,16.992643,16.276714,15.569154,17.356199264526367,16.465099334716797,16.12350082397461,15.981800079345703,334.36678044,35.53587076
NICKEL2,18.04138,17.10261,16.51318,15.9198,17.379899978637695,16.68600082397461,16.435400009155273,16.327899932861328,334.32866648,35.53841892
NICKEL2,16.981813,16.388687,16.007645,15.543927,16.51759910583496,16.153600692749023,15.996500015258789,15.966699600219727,305.90386808,-28.3079211
NICKEL2,17.26453,16.568892,16.12635,15.634098,16.746200561523438,16.281400680541992,16.09830093383789,16.065500259399414,305.89196064,-28.29245702
NICKEL2,17.535603,16.936071,16.551195,16.101482,17.071300506591797,16.742000579833984,16.54520034790039,16.50510025024414,305.89241607,-28.25056059
NICKEL2,17.761301,17.035727,16.575182,16.063389,17.238300323486328,16.73189926147461,16.53499984741211,16.4689998626709,305.91141058,-28.29824426
NICKEL2,18.01748,17.138784,16.585783,16.00949,17.383699417114258,16.756799697875977,16.507299423217773,16.413999557495117,305.87037433,-28.26085712
NICKEL2,17.12414,16.91694,16.76513,16.580944,16.871599197387695,16.876399993896484,16.947599411010742,17.016300201416016,305.88951557,-28.26955105
NICKEL2,18.284124,17.660046,17.260466,16.753082,17.806299209594727,17.404199600219727,17.212799072265625,17.143600463867188,305.9374622,-28.25322389
NICKEL2,18.71824,17.895275,17.375986,16.812222,18.128599166870117,17.540000915527344,17.301300048828125,17.211200714111328,305.86163431,-28.26219896
NICKEL2,18.773582,17.96347,17.451948,16.863289,18.207300186157227,17.613500595092773,17.36590003967285,17.26099967956543,305.88760428,-28.28538704
NICKEL2,18.780893,18.302864,17.990572,17.587992,18.368200302124023,18.138999938964844,18.034299850463867,18.063899993896484,305.89345307,-28.31293127
NICKEL2,18.9704,18.384739,18.00817,17.570217,18.540300369262695,18.158100128173828,18.034299850463867,18.003299713134766,305.94049454,-28.29562564
NICKEL2,15.764468,15.021783,14.550929,14.055272,15.221199989318848,14.69219970703125,14.518600463867188,14.467399597167969,318.46159979,13.56975262
NICKEL2,16.398829,15.621902,15.13041,14.607513,15.829099655151367,15.28030014038086,15.082599639892578,15.01609992980957,318.46814191,13.60945408
NICKEL2,16.273493,15.670761,15.283971,14.823514,15.80739974975586,15.418000221252441,15.266799926757812,15.235699653625488,318.42197934,13.57307
NICKEL2,17.033413,16.32281,15.871268,15.373421,16.49839973449707,16.018800735473633,15.825200080871582,15.75059986114502,318.46686458,13.59788647
NICKEL2,17.986828,17.286503,16.833347,16.332243,17.48550033569336,17.00149917602539,16.821300506591797,16.77519989013672,178.94249489,55.28879481
NICKEL2,18.35631,17.829086,17.481062,17.041565,17.991300582885742,17.64579963684082,17.541000366210938,17.54360008239746,178.95271093,55.33552678
NICKEL2,14.371119,13.907993,13.604581,13.195082,13.984800338745117,13.695799827575684,13.729100227355957,13.581700325012207,124.48556552,23.49215847
NICKEL2,17.472584,16.498384,15.887431,15.238556,16.793399810791016,16.06329917907715,15.762399673461914,15.631799697875977,124.49541779,23.48347137
NICKEL2,17.755745,16.757912,16.132582,15.514924,17.06719970703125,16.29960060119629,16.03890037536621,15.93340015411377,124.44815716,23.4279308
NICKEL2,17.46787,16.915266,16.558466,16.12681,17.040199279785156,16.696500778198242,16.568700790405273,16.545700073242188,139.91644639,33.77569995
NICKEL2,18.542088,17.560368,16.944845,16.324507,17.86709976196289,17.127099990844727,16.849899291992188,16.747600555419922,139.97544492,33.79941339
NICKEL2,17.365095,16.676937,16.23889,15.738992,16.842300415039062,16.400299072265625,16.20840072631836,16.14310073852539,244.47316972,21.55635281
NICKEL2,18.473839,17.321072,16.601187,15.881551,17.69610023498535,16.79560089111328,16.441099166870117,16.275699615478516,244.50229378,21.53270113
NICKEL2,18.25858,17.75393,17.425764,17.006008,17.853900909423828,17.5625,17.440399169921875,17.390899658203125,244.56840687,21.5802834
NICKEL2,18.794264,17.959515,17.433102,16.866146,18.21190071105957,17.595600128173828,17.369199752807617,17.253700256347656,244.533793,21.53687706
NICKEL2,16.91165,16.283304,15.881164,15.416178,16.4419002532959,16.020299911499023,15.859999656677246,15.819899559020996,259.37743126,41.09349298
NICKEL2,17.3997,16.783096,16.387995,15.942918,16.92060089111328,16.52680015563965,16.39299964904785,16.375099182128906,259.3957043,41.05981475
NICKEL2,17.891527,16.959198,16.373676,15.771502,17.24220085144043,16.54680061340332,16.27910041809082,16.17449951171875,259.39256393,41.10394985
NICKEL2,18.415878,17.591843,17.071907,16.536228,17.822200775146484,17.23940086364746,17.028400421142578,16.954999923706055,259.34826272,41.10182066
NICKEL2,16.220858,15.546589,15.116888,14.617266,15.71560001373291,15.269499778747559,15.0802001953125,15.006799697875977,353.68036907,18.24799049
NICKEL2,17.100029,16.452467,16.038797,15.562588,16.58060073852539,16.14550018310547,16.019800186157227,15.955900192260742,353.71924978,18.22282877
NICKEL2,17.922396,17.117636,16.609344,16.066082,17.344999313354492,16.766700744628906,16.54840087890625,16.456300735473633,353.69994651,18.18339323
NICKEL2,17.821226,17.200354,16.80269,16.348858,17.343399047851562,16.945899963378906,16.798099517822266,16.753799438476562,353.72037867,18.18598657
NICKEL2,17.986103,17.207035,16.714252,16.147305,17.421300888061523,16.86840057373047,16.63949966430664,16.5393009185791,183.45261153,46.48012001
NICKEL2,18.705591,18.30629,18.040836,17.702225,18.37190055847168,18.141399383544922,18.097200393676758,18.12529945373535,183.38608447,46.46706344
NICKEL2,18.837221,18.394316,18.102938,17.711048,18.46139907836914,18.238000869750977,18.144699096679688,18.13010025024414,183.44877241,46.44962021
NICKEL2,16.155449,15.093108,14.428482,13.669138,15.39840030670166,14.592300415039062,14.161800384521484,13.967499732971191,36.4366557,18.50803476
NICKEL2,17.055508,15.7344265,14.91117,14.010201,16.156200408935547,15.109999656677246,14.601699829101562,14.34000015258789,36.41546108,18.5053433
NICKEL2,16.370829,16.355076,16.315603,16.2735,16.2455997467041,16.4197998046875,16.631000518798828,16.812999725341797,36.48656672,18.48128725
NICKEL2,18.352827,17.575903,17.084412,16.581348,17.77869987487793,17.26740074157715,17.07699966430664,17.00200080871582,162.83548193,8.56445395
NICKEL2,18.379297,17.729595,17.314646,16.829884,17.877599716186523,17.4601993560791,17.303699493408203,17.2726993560791,162.86841484,8.60931527
NICKEL2,16.371925,15.689109,15.254275,14.75384,15.843899726867676,15.391500473022461,15.205400466918945,15.140800476074219,263.12435592,7.04103483
NICKEL2,16.758375,15.977169,15.483094,14.887759,16.18950080871582,15.636899948120117,15.364100456237793,15.248100280761719,263.13896037,7.04799102
NICKEL2,16.605297,15.955596,15.540646,15.062145,16.084999084472656,15.675600051879883,15.512499809265137,15.45419979095459,263.12396534,7.04561342
NICKEL2,16.831142,16.122679,15.672422,15.151811,16.297399520874023,15.822999954223633,15.629500389099121,15.562000274658203,263.12366727,7.10208776
NICKEL2,16.327648,15.579613,15.105538,14.563438,15.786800384521484,15.26039981842041,15.043800354003906,14.978599548339844,83.17722367,-14.08385135
NICKEL2,17.604206,17.032412,16.664135,16.207674,17.092100143432617,16.777299880981445,16.643199920654297,16.612600326538086,83.2216609,-14.07813485
NICKEL2,15.409692,14.870943,14.522426,14.119238,14.985199928283691,14.657999992370605,14.55109977722168,14.525699615478516,128.61725616,-2.50006023
NICKEL2,16.07088,15.208269,14.665003,14.12571,15.45580005645752,14.821700096130371,14.604000091552734,14.490699768066406,128.63427413,-2.56614969
NICKEL2,16.086657,15.405979,14.972428,14.507692,15.569600105285645,15.123499870300293,14.958100318908691,14.90999984741211,128.60314376,-2.55390642
NICKEL2,16.239208,15.66741,15.299135,14.887567,15.800399780273438,15.442399978637695,15.330599784851074,15.310999870300293,128.62680381,-2.50221727
NICKEL2,16.332949,15.763283,15.396284,14.970301,15.887900352478027,15.540900230407715,15.418299674987793,15.38860034942627,128.61361362,-2.57556961
NICKEL2,15.680184,15.088122,14.707719,14.28482,15.220100402832031,14.854499816894531,14.727499961853027,14.685400009155273,295.92001242,56.13355443
NICKEL2,16.409883,15.520465,14.960967,14.374276,15.774399757385254,15.132699966430664,14.86769962310791,14.7701997756958,295.88809341,56.08879538
NICKEL2,16.824657,15.8687105,15.268851,14.6394205,16.200700759887695,15.423199653625488,15.150699615478516,15.024700164794922,295.90861301,56.10528345
NICKEL2,16.70767,15.900769,15.391187,14.86547,16.122600555419922,15.55109977722168,15.352100372314453,15.27280044555664,295.91045576,56.07687969
NICKEL2,16.862316,16.293718,15.927358,15.4586735,16.403400421142578,16.061500549316406,15.896300315856934,15.85260009765625,295.89305159,56.1115834
NICKEL2,15.759337,15.057285,14.610888,14.098189,15.235199928283691,14.759900093078613,14.560700416564941,14.498000144958496,50.7112309,1.40720232
NICKEL2,17.00334,16.405941,16.022346,15.548824,16.541400909423828,16.16230010986328,16.003000259399414,15.962499618530273,50.70843159,1.33712167
NICKEL2,18.093462,17.327238,16.8422,16.308828,17.537399291992188,16.997699737548828,16.785400390625,16.70509910583496,50.72790753,1.39943943
NICKEL2,15.941991,15.282679,14.86196,14.399252,15.445300102233887,15.01729965209961,14.857600212097168,14.82129955291748,237.75569841,25.68639819
NICKEL2,16.684189,15.931877,15.455223,14.935689,16.128799438476562,15.612700462341309,15.407500267028809,15.346799850463867,237.7992176,25.69669296
NICKEL2,16.170563,15.518724,15.102493,14.634231,15.6673002243042,15.24470043182373,15.091400146484375,15.055800437927246,26.04829104,34.36949955
NICKEL2,17.788446,16.8078,16.192926,15.527797,17.10569953918457,16.36079978942871,16.038400650024414,15.897899627685547,26.01873624,34.35133774
NICKEL2,17.595167,17.0319,16.668728,16.233963,17.11669921875,16.797500610351562,16.68269920349121,16.638999938964844,26.01781112,34.38583956
NICKEL2,18.18602,17.391968,16.890142,16.36981,17.611099243164062,17.05500030517578,16.861299514770508,16.782699584960938,26.00659866,34.40345705
NICKEL2,18.680288,17.895868,17.399857,16.835539,18.117000579833984,17.577600479125977,17.33099937438965,17.24020004272461,26.03993584,34.3686048
